image_name,weather,scene,timeofday,category,x1,y1,x2,y2,width,height,area,aspect_ratio,occluded,truncated
000f8d37-d4c09a0f,undefined,city street,daytime,person,82.919469,341.21226,106.544453,412.087213,23.624983999999998,70.874953,1674.419630625752,0.33333332863021436,False,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,246.606857,327.71227,276.981836,400.274721,30.374978999999996,72.56245100000001,2204.082925313529,0.4186046444324213,False,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,39.044499,347.962256,64.356982,412.087212,25.312483,64.124956,1623.161858625748,0.3947368478506247,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,229.731868,332.774766,248.294355,396.899721,18.562487000000004,64.124955,1190.3186435630853,0.28947368462090933,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,266.856843,334.462265,287.106828,395.212222,20.24998499999998,60.749956999999995,1230.1857180006436,0.3333333223593884,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,847.356444,327.71227,860.856434,359.774749,13.499990000000025,32.062478999999996,432.8431458752108,0.42105259546524854,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,989.106346,342.899759,1019.481325,385.08723,30.37497899999994,42.18747099999996,1281.4435456881051,0.7199999971555529,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,3.607024,341.21226,33.982003,422.212205,30.374979,80.99994499999997,2460.371628376154,0.3749999953703674,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,person,0.0,347.962256,13.732018,410.399712,13.732018,62.437456,857.392269666208,0.21993237520759976,False,True
000f8d37-d4c09a0f,undefined,city street,daytime,rider,739.356518,337.837263,761.294003,369.899741,21.937484999999924,32.062478,703.3701301878275,0.684210527957319,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,bike,739.356518,351.337253,761.294003,388.462228,21.937484999999924,37.124975000000006,814.4285821878723,0.5909090847872603,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,489.60669,322.649773,516.606671,341.21226,26.99998099999999,18.562487000000033,501.18679631274773,1.4545454496479886,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,454.169214,320.962274,501.41918,354.71225,47.24996599999997,33.749976000000004,1594.6852185008152,1.3999999881481386,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,454.169214,331.087267,477.794198,364.837244,23.624983999999984,33.749977,797.3426666253674,0.7000000029629645,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,408.606745,326.024771,464.294208,369.899741,55.68746300000004,43.87497000000002,2443.2857685011127,1.2692307937760416,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,378.231766,339.524762,430.54423,381.712233,52.312464000000034,42.187471000000016,2206.9305579385464,1.2399999990518515,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,725.856527,334.462265,768.043998,356.399749,42.18747099999996,21.937483999999984,925.4869700629624,1.9230770037256775,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,749.481511,341.21226,791.668982,374.962237,42.18747100000007,33.749977,1423.8261759381696,1.2499999925925898,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,766.356499,342.899759,818.668963,381.712233,52.31246399999998,38.81247400000001,2030.3761488759355,1.347826062311822,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,bus,516.606671,297.337291,580.731627,337.837263,64.124956,40.499972000000014,2597.0589225012327,1.5833333415637911,True,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,307.356815,334.462265,395.106754,395.212222,87.74993900000004,60.749956999999995,5330.805021002625,1.4444444627343531,False,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,788.293984,347.962256,867.60643,400.27472,79.31244600000002,52.31246399999998,4149.029476126943,1.5161290433576222,False,False
000f8d37-d4c09a0f,undefined,city street,daytime,car,425.481734,317.587277,800.106476,631.462061,374.624742,313.874784,117585.25997630572,1.1935483864801324,False,True
000f8d37-d4c09a0f,undefined,city street,daytime,car,928.356388,283.8373,1279.356147,658.462042,350.9997589999999,374.62474199999997,131493.19415743713,0.936936938884832,False,True
0010bf16-9ee17cd9,rainy,city street,daytime,traffic sign,518.938962,275.922616,537.751867,294.735522,18.812905,18.812905999999998,353.92541335193,0.9999999468450012,False,False
0010bf16-9ee17cd9,rainy,city street,daytime,traffic light,487.58412,252.406484,493.438436,266.516163,5.85431600000004,14.109679,82.60251952456456,0.41491489636298884,False,False
0010bf16-9ee17cd9,rainy,city street,daytime,traffic light,393.51959,266.516163,401.3583,279.058101,7.838709999999992,12.541938000000016,98.31261481998003,0.6249999003343807,False,False
0010bf16-9ee17cd9,rainy,city street,daytime,car,406.061528,308.845201,421.738949,324.522623,15.677420999999981,15.677422000000035,245.78154488866227,0.9999999362139991,True,False
0010bf16-9ee17cd9,rainy,city street,daytime,car,380.977653,301.00649,395.087333,335.496817,14.109680000000026,34.490327000000036,486.6474770653614,0.40909093149508297,True,False
0010bf16-9ee17cd9,rainy,city street,daytime,car,421.738951,301.00649,462.500246,335.496817,40.76129500000002,34.490327000000036,1405.8703934934672,1.1818181660034703,True,False
0010bf16-9ee17cd9,rainy,city street,daytime,car,443.68734,305.709717,522.074447,359.01295,78.38710699999996,53.30323299999998,4178.286228616927,1.4705882286727334,False,False
0010bf16-9ee17cd9,rainy,city street,daytime,truck,335.513131,217.916157,387.248622,360.580691,51.735491000000025,142.664534,7380.8197147761975,0.3626373671819516,True,False
0010bf16-9ee17cd9,rainy,city street,daytime,truck,56.455032,116.012918,345.167278,401.341987,288.712246,285.329069,82377.99636007898,1.0118571059438741,True,False
0010bf16-9ee17cd9,rainy,city street,daytime,car,1.584058,271.21939,152.087303,517.354905,150.503245,246.13551500000005,37044.193717246184,0.6114649687998092,False,True
0010bf16-9ee17cd9,rainy,city street,daytime,person,536.184128,297.871006,550.293806,332.361334,14.10967800000003,34.49032799999998,486.6474221943847,0.4090908616467794,True,False
0010bf16-9ee17cd9,rainy,city street,daytime,person,760.371252,304.141975,785.455129,376.258113,25.08387700000003,72.11613799999998,1808.9523353070276,0.34782612735030316,False,False
0010bf16-9ee17cd9,rainy,city street,daytime,person,785.455127,297.871006,816.809969,379.393597,31.354842000000076,81.52259099999998,2556.1279602356276,0.3846153761231667,False,False
0010bf16-9ee17cd9,rainy,city street,daytime,truck,480.258778,284.975793,523.092668,326.711379,42.83389,41.73558600000001,1787.6974998095404,1.0263157680354598,True,False
0010bf16-9ee17cd9,rainy,city street,daytime,traffic sign,595.58079,254.223257,620.841802,278.385964,25.26101200000005,24.16270700000001,610.3744314794856,1.045454551098105,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic sign,566.480335,232.082252,610.151728,247.0553,43.67139300000008,14.973047999999977,653.8938636158642,2.916666867026683,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic light,536.534238,219.604712,546.516272,233.330006,9.982033999999999,13.725293999999991,137.0063513679959,0.7272728729890963,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic light,414.254342,219.604712,426.731883,239.568774,12.477540999999974,19.964061999999984,249.10240213154128,0.6250001127025143,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic light,71.12198,145.987223,83.599521,182.17209,12.477541000000002,36.184867,451.498161572047,0.34482760431315124,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic light,43.671391,139.748453,63.635456,178.428827,19.964064999999998,38.680374,772.2175007603099,0.5161290581109685,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic light,52.40567,200.888401,67.378719,229.586743,14.973049000000003,28.698342000000025,429.70168098475847,0.5217391652800009,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic sign,26.202835,207.127171,42.423636,229.586744,16.220801,22.459573000000006,364.31226417797313,0.7222221455412352,False,False
0010bf16-a457685b,undefined,city street,daytime,traffic sign,52.40567,239.568776,91.086045,253.294072,38.680375,13.725295999999986,530.8995962659994,2.8181814803848337,False,False
0010bf16-a457685b,undefined,city street,daytime,car,618.886005,295.717708,651.32761,355.609902,32.441605000000095,59.89219399999996,1942.9989003313744,0.5416666652752797,True,False
0010bf16-a457685b,undefined,city street,daytime,car,586.4444,286.98343,627.620283,356.857656,41.175883,69.87422600000002,2877.132954491559,0.5892857117301018,True,False
0010bf16-a457685b,undefined,city street,daytime,car,0.0,249.550809,132.261929,421.740865,132.261929,172.190056,22774.188961178024,0.7681159532232222,False,True
0010bf16-a457685b,undefined,city street,daytime,car,203.383909,224.595728,627.620282,573.96686,424.23637299999996,349.371132,148215.9418705842,1.2142857097878366,False,False
0010bf16-a457685b,undefined,city street,daytime,bus,643.841086,22.459573,1240.267518,486.624078,596.4264320000001,464.164505,276839.9795781962,1.284946232586225,False,True
0010bf16-a457685b,undefined,city street,daytime,traffic sign,218.356957,252.046317,239.568776,298.213215,21.21181900000002,46.166898,979.2838841674629,0.4594594811200011,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,811.040128,118.536634,824.765421,152.225993,13.725292999999965,33.68935899999998,462.3963232571856,0.40740736563138447,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,641.345578,183.419843,650.079856,204.631662,8.734277999999904,21.21181900000002,185.26992403168012,0.41176468647030673,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,633.859054,182.17209,642.593332,207.127171,8.734278000000018,24.955081000000007,217.9646149665185,0.3499999859748007,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,626.37253,184.667598,635.106809,205.879417,8.734279000000015,21.21181899999999,185.26994524350124,0.41176473361384136,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,361.848672,178.428828,373.078459,203.383909,11.229786999999988,24.95508099999998,280.24024419774645,0.45000002203959977,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,349.371131,178.428828,361.848672,203.383909,12.47754100000003,24.95508099999998,311.3780463358215,0.5000000200360015,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,366.83969,217.109203,376.821721,238.321021,9.982031000000006,21.211817999999994,211.73702484235807,0.47058818815058706,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,831.004192,185.915352,858.454781,204.631664,27.450589000000036,18.716311999999988,513.7737883077683,1.466666563369966,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,773.607506,237.073268,791.076063,253.294072,17.468557000000033,16.220803999999987,283.3540392598283,1.0769230057893584,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic light,187.163105,257.037333,207.127171,272.01038,19.964066000000003,14.973047000000008,298.9228985291022,1.3333335559555775,False,False
00131ea7-624f538d,overcast,highway,daytime,traffic sign,870.932322,175.93332,890.896387,194.649631,19.964065000000005,18.71631099999999,373.6536493642149,1.066666663104712,False,False
00131ea7-624f538d,overcast,highway,daytime,person,853.463765,257.037333,870.932322,290.726692,17.468557000000033,33.689359000000024,588.5044879849645,0.5185185328103161,True,False
00131ea7-624f538d,overcast,highway,daytime,person,781.09403,258.285087,797.314833,311.93851,16.220803000000046,53.65342300000003,870.301604758672,0.3023255943987029,False,False
00131ea7-624f538d,overcast,highway,daytime,person,766.120982,260.780595,782.341786,309.443003,16.22080399999993,48.66240799999997,789.3433823360281,0.33333336073299,True,False
00131ea7-624f538d,overcast,highway,daytime,traffic sign,749.90018,244.559792,768.616489,265.771611,18.716309000000024,21.21181900000002,397.0069588560719,0.8823528524357108,False,False
00131ea7-624f538d,overcast,highway,daytime,truck,685.016969,218.356957,752.395689,303.204232,67.37871999999993,84.847275,5716.900784987994,0.7941176661242206,False,False
00131ea7-624f538d,overcast,highway,daytime,car,621.381513,272.01038,673.787184,314.434018,52.405670999999984,42.42363799999998,2223.2392156510964,1.2352941301262284,False,False
00131ea7-624f538d,overcast,highway,daytime,car,611.39948,284.487922,622.629266,295.717708,11.22978599999999,11.22978599999999,126.10809360579577,1.0,True,False
00131ea7-624f538d,overcast,highway,daytime,car,597.674186,286.98343,606.408465,298.213216,8.734279000000015,11.22978599999999,98.08408403429408,0.7777778668266717,True,False
00131ea7-624f538d,overcast,highway,daytime,car,590.187662,286.98343,598.921941,296.965461,8.734278999999901,9.982031000000006,87.18584374064807,0.8750001878375148,True,False
00131ea7-624f538d,overcast,highway,daytime,car,566.480335,284.487922,590.187663,301.956478,23.707328000000075,17.468555999999978,414.13278677836877,1.3571429716342955,True,False
00131ea7-624f538d,overcast,highway,daytime,car,552.755041,284.487922,566.480334,303.204231,13.725292999999965,18.716308999999967,256.8868249035359,0.7333333190855092,True,False
00131ea7-624f538d,overcast,highway,daytime,car,544.020763,286.98343,555.250549,301.956478,11.22978599999999,14.973048000000006,168.1441248077279,0.749999999999999,True,False
00131ea7-624f538d,overcast,highway,daytime,car,531.543222,285.735677,545.268517,306.947495,13.72529499999996,21.211817999999994,291.1384595363091,0.6470588706729411,True,False
00131ea7-624f538d,overcast,highway,daytime,car,516.570174,285.735677,534.038729,309.443004,17.468555000000038,23.707326999999964,414.1327456024853,0.7368420320013329,True,False
00131ea7-624f538d,overcast,highway,daytime,car,500.349372,279.496906,520.313437,310.690757,19.964065000000005,31.193850999999995,622.7560689643151,0.6400000115407363,True,False
00131ea7-624f538d,overcast,highway,daytime,car,383.060491,257.037333,506.588141,346.875624,123.52765,89.83829100000003,11097.512967246153,1.3749999986086106,False,False
00131ea7-624f538d,overcast,highway,daytime,car,79.856259,304.451986,167.199041,341.884609,87.342782,37.432623000000035,3269.469430377189,2.3333331997600038,True,False
00131ea7-624f538d,overcast,highway,daytime,car,1.247754,272.01038,139.748453,446.695947,138.50069900000003,174.685567,24194.073134711336,0.7928571397086288,False,True
00134776-9123d227,clear,city street,night,traffic sign,432.527548,369.042402,458.631798,382.862298,26.10424999999998,13.819896000000028,360.7580201580005,1.8888890336077728,False,False
00134776-9123d227,clear,city street,night,car,962.106365,409.387219,1014.418829,485.743745,52.31246399999998,76.35652599999997,3994.398017540061,0.6851079631359865,True,False
00134776-9123d227,clear,city street,night,car,988.39448,390.540017,1114.309087,508.776904,125.91460700000005,118.23688700000002,14887.751159508418,1.0649350654842598,True,False
00134776-9123d227,clear,city street,night,car,1074.384942,327.582714,1280.0,593.231827,205.6150580000001,265.64911299999994,54621.457777143565,0.7740099550040663,False,True
00134776-9123d227,clear,city street,night,traffic sign,822.555725,396.682193,837.911165,413.573178,15.35543999999993,16.890985,259.36850670839885,0.9090908552698336,False,False
00134776-9123d227,clear,city street,night,car,481.664957,425.857531,510.840293,444.28406,29.17533599999996,18.426529000000016,537.6001748887437,1.5833332474064938,True,False
00134776-9123d227,clear,city street,night,car,447.882989,424.321987,478.593871,442.748515,30.71088199999997,18.42652800000002,565.894927077696,1.6666667752058304,True,False
00134776-9123d227,clear,city street,night,car,414.10102,430.464163,458.631798,456.568412,44.530778,26.10424900000004,1162.4425170757236,1.705882364208215,True,False
00134776-9123d227,clear,city street,night,car,368.034702,438.141883,423.314287,464.246132,55.279585,26.10424899999998,1443.032051456664,2.1176470160087746,True,False
00134776-9123d227,clear,city street,night,car,297.231822,450.426234,358.821439,487.012165,61.589616999999976,36.58593099999996,2253.313477878424,1.6834235269289728,True,False
00134776-9123d227,clear,city street,night,car,189.911595,468.852761,283.579779,507.241361,93.66818399999997,38.3886,3595.7904483023985,2.4399999999999995,True,False
00134776-9123d227,clear,city street,night,car,71.674708,461.175041,162.271805,501.099184,90.597097,39.92414299999996,3617.0114560128673,2.2692308511168315,True,False
00134776-9123d227,clear,city street,night,traffic sign,527.731278,367.506857,540.01563,384.397841,12.284352000000013,16.890984000000003,207.49479308236826,0.7272727272727278,False,False
00134776-9123d227,clear,city street,night,car,638.290446,412.037633,669.001328,433.535251,30.71088199999997,21.49761799999999,660.2108096790749,1.428571388699901,True,False
00134776-9123d227,clear,city street,night,car,613.721742,412.037633,645.968165,442.748515,32.24642300000005,30.71088199999997,990.3160916750866,1.049999899058584,True,False
00134776-9123d227,clear,city street,night,car,549.228892,410.502088,622.935004,465.781675,73.70611200000008,55.27958699999999,4074.443430735748,1.3333332609738942,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic sign,1041.632338,152.664378,1072.384875,185.613523,30.752537000000075,32.94914499999999,1013.269800730867,0.9333333839163379,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic sign,824.167972,166.942341,840.642547,185.613523,16.474575000000073,18.671181999999988,307.59978819765115,0.882353082948904,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic sign,741.795107,174.630475,752.778155,187.810134,10.98304799999994,13.179659000000015,144.75282742063138,0.833333244813081,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,503.023632,211.60674,515.104988,224.786399,12.081356000000028,13.179658999999987,159.2281523376042,0.9166668120927893,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,544.759219,199.525386,554.643962,214.901655,9.884742999999958,15.376269000000008,151.99046736386643,0.6428570545949706,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,650.196487,186.345731,658.982926,198.427083,8.786438999999973,12.08135200000001,106.15206238552776,0.7272728250944072,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,538.169389,197.035905,546.955826,210.215564,8.786436999999978,13.179658999999987,115.8022434849826,0.6666664896261721,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,644.704963,187.151161,657.884622,206.920649,13.179659000000015,19.769487999999996,260.55511044459223,0.6666666835276673,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,697.423596,224.493527,704.013426,242.066403,6.589830000000006,17.572876000000008,115.80226545108016,0.3750000853588225,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,945.640497,175.069806,982.982864,190.446075,37.34236699999997,15.376269000000008,574.1862800887228,2.4285713914084064,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,traffic light,923.674403,215.707088,939.050672,237.673185,15.37626899999998,21.96609699999999,337.7566163520924,0.7000000500771706,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,bus,622.07989,241.627073,639.652767,264.691473,17.572877000000062,23.064399999999978,405.30786427880105,0.7619047970031771,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,512.176185,239.430464,531.945672,249.315207,19.769486999999913,9.884742999999986,195.41629823683985,2.000000101166003,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,497.898222,240.528768,517.66771,249.315207,19.76948800000008,8.786438999999973,173.70340037323217,2.2500000284529538,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,485.816868,240.528768,506.684661,255.905037,20.867793000000006,15.37626899999998,320.8687986043167,1.3571428153344633,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,450.671111,241.627073,507.782964,288.854181,57.111852999999996,47.22710799999999,2697.227649711123,1.2093023566041776,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,434.196539,246.020294,462.752467,284.460963,28.55592800000005,38.440668999999986,1097.7089762358335,0.7428572067775423,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,419.918576,239.430464,457.26094,307.525366,37.34236400000003,68.09490200000002,2542.824617028331,0.5483870730880855,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,469.342295,237.966062,653.857514,390.63044,184.51521900000006,152.66437800000003,28168.901140168797,1.2086330905563316,False,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,735.498187,258.833857,778.332077,318.14232,42.83389,59.30846299999996,2540.412180211068,0.7222222231589449,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,749.776153,225.518612,936.487982,372.691467,186.71182899999997,147.172855,27478.91293620179,1.2686567030312754,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,852.284584,203.552515,1279.159102,508.881271,426.8745180000001,305.328756,130337.06554903963,1.3980816074854086,True,True
001bad4e-2fa8f3b6,undefined,city street,daytime,car,1131.986247,410.399944,1279.159102,668.501589,147.17285500000003,258.10164499999996,37985.55597484647,0.5702127741185069,False,True
001bad4e-2fa8f3b6,undefined,city street,daytime,truck,143.523272,60.877463,429.025325,342.043512,285.50205300000005,281.16604900000004,80273.48422339863,1.0154215063142278,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,0.686423,245.549589,62.191496,285.088563,61.505073,39.538974000000024,2431.847482215104,1.555555614569057,True,True
001bad4e-2fa8f3b6,undefined,city street,daytime,rider,357.635509,216.209165,416.943972,339.219311,59.30846299999996,123.01014599999999,7295.542692665593,0.4821428551105042,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,bike,360.930423,282.107457,411.452448,361.185408,50.522024999999985,79.07795099999998,3995.178217370773,0.6388888983732013,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,person,679.191746,248.216903,692.371404,271.281303,13.179658000000018,23.064399999999978,303.98090397520014,0.571428608591597,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,person,696.764624,242.725379,703.354452,270.183,6.589828000000011,27.45762099999999,180.94099967918825,0.23999996212344885,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,person,700.059537,243.823683,713.239196,275.674526,13.179659000000015,31.850843000000026,419.7832496025378,0.4137930980351134,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,person,686.879882,242.725379,700.05954,276.772829,13.179658000000018,34.04745,448.7337467721006,0.3870967722986602,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,person,747.286649,237.233852,767.056136,267.98639,19.769487000000026,30.75253799999996,607.961900208006,0.6428570871126166,True,False
001bad4e-2fa8f3b6,undefined,city street,daytime,car,113.957927,245.751164,161.640989,271.426659,47.68306199999999,25.675494999999984,1224.286219965689,1.857142851578909,True,False
001c5339-08faca55,clear,city street,night,car,845.228557,314.687526,863.15046,327.338282,17.92190299999993,12.650756000000001,226.72562190866714,1.4166665612711151,True,False
001c5339-08faca55,clear,city street,night,car,832.577802,313.633297,843.120098,327.338281,10.542295999999965,13.704983999999968,144.4819980032632,0.7692308141330183,True,False
001c5339-08faca55,clear,city street,night,car,810.43898,315.741756,831.523572,328.392511,21.08459199999993,12.650755000000004,266.7360076669592,1.6666666930155491,True,False
001c5339-08faca55,clear,city street,night,car,790.408618,312.579068,806.222062,327.338281,15.813444000000004,14.759212999999988,233.39398825957187,1.0714286730600078,True,False
001c5339-08faca55,clear,city street,night,car,769.324028,313.633297,789.354392,327.338281,20.030363999999963,13.704983999999968,274.5158181341748,1.4615386635985865,True,False
001c5339-08faca55,clear,city street,night,car,728.209075,311.524838,760.89019,327.338282,32.68111499999998,15.813444000000004,516.8009819100598,2.066666502249603,True,False
001c5339-08faca55,clear,city street,night,car,689.234161,311.524838,722.305179,329.272308,33.07101799999998,17.74747000000002,586.9268998244604,1.8634215468458288,True,False
001c5339-08faca55,clear,city street,night,car,650.196088,310.579994,687.796291,329.272308,37.600202999999965,18.69231400000001,702.8348009397417,2.0115328150383065,True,False
001c5339-08faca55,clear,city street,night,car,565.857721,312.579068,595.772589,330.710179,29.91486800000007,18.131110999999976,542.3897922583485,1.649919191383259,True,False
001c5339-08faca55,clear,city street,night,car,509.500369,309.142123,546.884998,333.585919,37.38462900000002,24.443795999999963,913.822244811683,1.5294117574864425,True,False
001c5339-08faca55,clear,city street,night,car,460.961879,312.579068,509.500369,337.89953,48.53848999999997,25.32046200000002,1229.0169915823801,1.9169669968897063,True,False
001c5339-08faca55,clear,city street,night,car,404.535834,304.828512,463.488518,336.46166,58.95268399999998,31.633148000000006,1864.8589779692315,1.8636363348978093,True,False
001c5339-08faca55,clear,city street,night,car,276.99882,312.579068,340.252594,336.826348,63.253773999999964,24.24727999999999,1533.7319692347185,2.608695655760151,False,False
001c5339-08faca55,clear,city street,night,car,207.547597,309.416378,271.727672,342.213141,64.18007499999999,32.796763,2104.8987090972246,1.9569027284796365,True,False
001c5339-08faca55,clear,city street,night,car,50.81973,304.145231,185.979542,347.964623,135.15981200000002,43.81939199999999,5922.620784674304,3.0844748370766997,False,False
001c5339-08faca55,clear,city street,night,car,599.593068,311.524838,641.78444,330.71018,42.191372,19.18534199999999,809.4559012692237,2.199146202345521,False,False
001c5339-08faca55,clear,city street,night,traffic sign,374.040639,249.852408,402.504838,284.641985,28.464199000000008,34.78957699999998,990.2574428538227,0.8181818077293674,False,False
001c5339-08faca55,clear,city street,night,traffic sign,947.541524,279.370835,963.354967,305.726576,15.813443000000007,26.355741000000023,416.77500802626355,0.5999999392921638,False,False
001c5339-08faca55,clear,city street,night,traffic sign,965.463426,90.663743,1045.826006,122.218979,80.36257999999998,31.555236000000008,2535.86017746888,2.5467272689705114,False,False
001c5339-08faca55,clear,city street,night,traffic light,20.873733,276.071106,33.524489,292.021591,12.650756000000001,15.950485000000015,201.7856938166602,0.793126729375313,False,False
001c5339-08faca55,clear,city street,night,traffic light,230.665418,148.646369,249.641549,186.598634,18.97613100000001,37.95226500000001,720.1871523867155,0.4999999604766673,False,False
001c5339-08faca55,clear,city street,night,traffic light,181.665931,215.680551,201.146989,253.06518,19.48105799999999,37.38462899999999,728.2921258574814,0.5210980694766288,False,False
001c5339-08faca55,clear,city street,night,traffic light,212.743514,223.496669,227.502728,253.015098,14.759213999999986,29.518428999999998,435.66881055480553,0.49999998306142873,False,False
001c5339-08faca55,clear,city street,night,traffic light,355.064506,0.0,393.01677,35.843804,37.952264000000014,35.843804,1360.3535121722564,1.0588235556694823,False,True
001c5339-08faca55,clear,city street,night,traffic light,1045.584874,14.759214,1085.645597,80.121447,40.06072300000005,65.362233,2618.4583108744628,0.6129032188970663,False,False
001c5339-08faca55,clear,city street,night,traffic light,976.005721,207.683226,1021.337592,255.123556,45.33187099999998,47.44033000000002,2150.55891975743,0.9555555578976782,False,False
001c5339-08faca55,clear,city street,night,traffic light,771.485186,199.249389,795.732467,223.496669,24.247281000000044,24.24727999999999,587.9306116456808,1.0000000412417416,False,False
001c5339-08faca55,clear,city street,night,car,344.14528,309.142123,403.097964,336.46166,58.95268399999998,27.31953699999997,1610.5600317873054,2.1578946963852297,True,False
001c5339-08faca55,clear,city street,night,car,546.884998,310.579994,568.453053,330.710179,21.56805499999996,20.130184999999983,434.1689372401738,1.0714285536869124,True,False
001c5339-08faca55,clear,city street,night,person,14.872971,296.20129,43.630378,353.716104,28.757407,57.514814,1653.976914727298,0.5,False,False
001c5339-08faca55,clear,city street,night,person,868.967954,322.082956,896.287491,385.349253,27.319537000000082,63.26629699999995,1728.4059417444928,0.43181817642970477,True,False
001c5339-08faca55,clear,city street,night,person,867.530084,330.710179,896.287491,388.224992,28.757407000000057,57.514813000000004,1653.9768859698945,0.5000000086934135,False,False
001c5339-13a07470,clear,city street,night,traffic light,117.27837,212.288696,146.969096,237.525813,29.690726000000012,25.237117000000012,749.3083258769427,1.1764705928969619,False,False
001c5339-13a07470,clear,city street,night,traffic light,739.299092,20.783508,767.505281,74.226817,28.206188999999995,53.443309,1507.4320744394006,0.527777742953753,False,False
001c5339-13a07470,clear,city street,night,traffic light,774.927962,38.597945,803.134152,83.134035,28.206189999999992,44.536089999999994,1256.1934163970996,0.6333333258487666,False,False
001c5339-13a07470,clear,city street,night,traffic sign,878.845506,59.381452,1015.422848,90.556716,136.57734200000004,31.17526399999999,4257.834693268288,4.3809522190413555,False,False
001c5339-13a07470,clear,city street,night,traffic sign,1130.919802,75.711352,1175.455892,95.010325,44.53609000000006,19.29897299999999,859.5007984355707,2.307692227975037,False,False
001c5339-13a07470,clear,city street,night,traffic light,1139.82702,184.082505,1168.03321,246.433031,28.206190000000106,62.350526,1758.6707829559466,0.45238094703483506,False,False
001c5339-13a07470,clear,city street,night,traffic light,1104.198148,220.899002,1135.373411,283.249529,31.175263000000086,62.350527,1943.7940774136064,0.49999999198082296,False,False
001c5339-13a07470,clear,city street,night,car,1221.476517,361.929955,1277.888897,396.074292,56.412379999999985,34.14433700000001,1926.1633136920598,1.6521738290012769,False,True
